"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75"
"1",18.9922908430802,-7.44917620094592,23.893813252251,-2.68900195173684,15.1080971188286,9.61579596042161,14.9417518422611,8.51177248768725,31.6515807015624,8.94709979016959,6.23577819812621,27.0055743446013,27.4719438824437,16.4223250599449,0.849927972585404,7.58445799901666,29.8368578560849,5.44933258218378,3.53898417506565,0.644616793530775,-1.53594602881085,12.4335957853936,6.14592052956966,20.1943323392982,-2.30113772521114,29.512372083164,28.1812985680098,15.7400752500582,31.1162570574902,15.8028956361533,8.82685065835055,30.7351389637214,22.5551113237977,27.1383058364384,29.314790167342,8.68867752669091,7.97909691524713,-13.0936698187641,0.944985865803053,7.59245023683833,38.339520369972,30.307739228134,38.1548419155783,19.539854493867,24.1338773298218,18.3781271291735,10.5589090659323,20.5059515279005,6.84263058622525,10.2032576253594,10.7115676180744,-6.10653194129143,12.5436656076709,18.6290428566814,16.9261452279455,4.76458769337119,-2.69175602214862,2.22140233000299,8.29233822875679,2.91053740574148,28.7527859426229,32.3613207196196,21.0174459824138,18.6173112135945,15.3474136637236,26.0745678555671,11.8749316124797,9.87734396176691,25.8871338231075,-6.43417043125307,26.4332929840233,15.2136970755771,20.946497543928,21.7592686012025,NA
"2",46.6947110186527,36.9271167965999,37.8066261132195,18.4586860531833,36.0413346516218,49.9980455667847,32.2558348550104,48.5971282009645,20.8380180107618,56.7829942095025,12.3339767425445,58.2895771435058,35.101087357323,21.4217074590403,31.8416854371312,20.2980256283408,49.0880461766079,21.5596074992827,33.8044828307174,36.09073402496,34.877017895797,27.4935500092951,28.7972964322077,17.9803937671355,29.8373336405587,33.2663428950552,28.7452113411181,5.5609190616761,27.3397404844113,18.1522562549208,19.1359938854694,56.4255511054461,44.2648499480306,48.9741024133727,40.8298604973296,19.3211134502896,36.9283094742078,43.6438951388151,3.7198314810231,25.1153809993979,37.8345413726836,18.2575952783315,28.5395991813122,12.4245795861449,22.3357136908341,15.3671078564489,5.4955874581175,36.7001618546063,5.57310319475012,7.80977683210243,31.4419652867479,42.4053967074277,17.8892674255955,16.2069155994323,9.31710406411314,23.7805294117179,59.7343742773378,13.0736022367999,14.8520927324045,15.7424604199782,28.0594245667866,42.2615071875529,27.7759076878748,30.2576538935373,18.6861278463661,36.5254839261687,47.4164904471491,33.4205243915472,50.5986856028143,27.0470353069412,34.9123718612786,10.6351825908949,32.3683036827177,48.5263667441646,NA
"3",46.872297965047,37.1350777268372,38.0050381446731,18.6183456319629,36.0764035216871,50.1321297379794,32.6214460836808,48.7238708604588,20.5762458970962,56.4082131634539,12.501646325523,57.703841913208,35.5955586065897,21.7376819827215,31.8898362618084,20.8544010625348,48.8997753823192,21.9742002956234,34.4304401879329,36.5531144481413,34.9677370217384,27.9248675217509,28.7902085684381,18.1585214967225,29.9574303021127,33.4690372783236,28.5216740133803,5.933219668647,27.2822854255926,18.7536983724534,19.6916000217082,55.8013001658671,44.2522419983256,48.6105471693243,40.4764443923878,19.8817946343791,36.835447658728,43.9286732679641,3.67632081814231,25.1497460597549,37.880932362283,18.5574896823963,28.2184106578336,13.0672508299386,22.3602163962677,15.5430963293043,5.38927094635459,36.8460165738618,5.01660133410645,8.06449459358092,32.1908931457341,42.2351968708254,18.0002140757328,16.4694931705938,9.88628282764053,23.1365408866315,59.4260963442993,13.2550848862759,14.7480300639204,15.8548961709268,27.8461368660553,42.1592202423062,27.9785924833297,30.5386535802832,19.1671227926874,36.746259164296,47.3970123178035,33.5778428431992,50.6908458065226,27.5109464391086,32.2057377582493,10.71347561451,32.6953901746433,48.395737447567,NA
"4",46.9177687396216,37.2593694115045,38.2700407444466,18.7950404356991,35.8645022491709,49.8971440232768,33.0561873981968,48.7212256735972,19.9411065451392,54.3465833882697,12.6517664249481,54.9943064148438,36.3315277348475,22.108046650629,31.8274890768006,21.5403535382409,48.1533847647835,22.4838850896664,35.3957216772312,37.191966447059,35.0536823685642,28.5821857578022,28.6745183126188,18.3658854928212,29.9903319786035,33.8350141638949,27.4748053241948,6.13589811351164,26.3402218346605,19.3766588379593,20.3697403138608,52.4633849738044,43.8277433555646,45.752131844331,38.5798805153449,20.4750178526031,36.500062080929,44.3072155993211,3.56590150491665,25.1513483899214,36.8291679118104,18.7212149184154,27.0597732762001,13.5678449360447,22.3891541142874,15.7847404525637,5.24594859967844,36.8387533834332,4.76271422926102,8.15782916679526,33.2722899346627,41.6997275306886,18.180137082293,16.7014982841256,10.2836137795285,21.9841933646506,57.2407520841793,13.4141423408273,14.4912772311298,15.9924121904045,26.7394796274187,41.8820174441298,28.1943286445648,31.0772629300066,19.7693851555879,36.7055936588404,46.8304266135123,33.6462837359612,50.4517629630862,28.1099352019551,23.899463266887,10.7325588518809,33.1164288971153,46.8992478439578,NA
"5",46.973195377185,37.2495606993501,38.1912717718414,18.7385414559333,36.0406582589605,50.1786970139632,32.9349793257795,48.7888984670306,20.7350166260479,57.1017607409088,12.6067756083274,59.0979860519897,36.160474944073,22.0221332843263,31.8852432896556,21.3761737897248,48.8334653296538,22.3507263231727,35.1518679788589,37.022418846235,35.031128293304,28.4251952057489,28.7497810528223,18.3111236681993,30.0026699723835,33.7211123296259,28.681945387051,6.09587362208474,27.3781505158082,19.2392482040286,20.2184293613572,57.3308842425685,44.1713497187922,49.5091787156516,41.0347049307911,20.3421803748871,36.8321446880132,44.2023305093523,3.77005113595274,25.1495195065588,37.9754255848318,18.690707590488,28.4783161050761,13.4926695755719,22.3668336590457,15.7269080457436,5.48010611731403,36.8890229222523,8.66672539601823,8.1414923685882,33.0155239897752,42.2314261839416,18.1186934905487,16.6479149392509,10.2138626083009,25.110764169531,59.9832462423814,13.3717161272505,14.7845734991004,15.9463323076074,28.1497673032895,42.0308394602156,28.1372875055144,30.9285092913132,19.6267416183304,36.799678211051,47.3510529112655,33.6444712062541,50.5925970461607,27.9503608851414,46.4673775299142,10.7356034374331,33.0250027124655,48.529599600924,NA
"6",49.8014404567642,32.8520949167275,41.7663241478776,13.0919860841151,36.3028993741477,54.3724943964072,32.4083515356176,49.2610331317629,28.000091225898,56.3406481607793,11.3876227976387,61.2303960531455,41.121700142515,25.1039374588278,31.0012084799666,20.2996019010954,54.5251017929194,20.7158350163252,33.0100242347251,34.1079882380774,29.374946855155,29.6896786426419,27.2374385996861,22.1212931250137,27.7685284172925,39.2207705909858,34.8575536776374,10.1006029183067,34.931367733013,19.52630742782,19.6078768767075,62.7236841390993,49.6482950481737,51.7108490787503,43.983157696292,17.7594714942359,32.9423844842142,39.1955540243022,3.24754792397411,23.4732230278976,44.3232402776439,26.5294060985499,37.142457512909,17.6604073389882,28.4596369100716,18.8738924990947,7.77902600961531,41.183809735447,8.29151106962451,10.6813314432754,31.8798825040221,38.8558376779505,18.6955702423978,21.8523929743986,14.120580997631,NA,60.0052320273739,11.0432659877476,15.4586556831743,13.0999812498118,31.5300709624339,46.1257090357545,30.0124944507606,32.577356030951,NA,39.0301233175502,48.2490904746863,32.2148591761499,55.7586140562068,23.0607236090488,45.0354482790354,13.6549739709967,37.1806216626126,54.3609858566231,NA
"7",44.3133456219136,24.7660572079986,39.1741069080432,6.69714399941186,32.4657503170192,47.8835490551194,27.8186480973688,42.60741552713,32.0119462393663,49.9322570499471,9.41550477616996,57.8154022316334,38.6871736944757,23.1626168712488,25.3746563265203,15.6511934186396,52.7327381629949,15.4239801444624,24.9123094491079,25.8364955490762,21.3116447784823,26.4444300088463,23.0292087719849,23.1147356093128,21.8116592585924,38.7567465698289,35.1519675139816,12.900040882646,36.4568956796915,18.1353795763403,15.6052170172521,61.4107208753913,46.325373909862,48.9344241768983,41.7159665554396,13.5947600342783,26.3067101408991,28.0215728265912,1.71600162210992,19.3912346851682,45.7342239825539,29.5989340917533,40.9145517241925,18.7821043290804,29.1275397663302,19.7750929761092,9.28936319668291,37.3315047558994,7.29247012065017,10.5628565314418,26.5838504775522,31.1689028167534,17.6645754482241,22.522792379571,16.3563437186418,16.4730728052288,52.8629943897448,8.06476664332356,13.7571282511253,9.42807968655022,32.1114240198615,44.5608976301939,28.2287280795828,30.1947810329501,20.6623185622769,36.1557501628698,42.5392115765248,26.553530471052,50.6196947733472,15.0587767396515,38.6701462017525,14.9235198192287,34.652779363844,51.2466203911291,NA
"8",44.372035443646,24.4533663324481,39.2429571438488,6.97428764894695,32.2618081869934,47.9367718097864,28.0149344254593,42.3828361290695,31.8802807463276,49.5841788383884,9.64803923181479,57.4411864218414,39.2346330318538,23.6775755930646,25.2002907347433,16.2439199974564,52.534920075588,15.6406172711171,25.3923659589775,26.3193338590133,21.2267867644044,26.4299689434142,22.6434524223391,23.2063613528109,21.8417409068174,38.9114785730424,35.7194904247251,13.4486218737064,36.9340222519364,18.6985466050881,16.1667943750112,61.0670293113354,46.4230950839854,48.7523522121298,42.1217560069308,14.2856891001795,26.315275709965,28.3756998407285,2.22376410562632,18.6650390052976,45.8421383683813,30.0052630413766,41.0994838264566,19.4068036584171,29.4353082998144,19.9527541357545,9.60820800510805,37.9847628729669,6.80335163570371,10.8527312854182,26.590737754531,30.6304219622127,17.0684872084782,22.531301667791,16.3354377392435,15.292713855736,52.316321360049,7.91494041511562,13.8597337905112,9.41916776621703,32.3048077721524,44.5250242948747,28.5388152095431,29.9694513227198,20.8448952896677,36.6767172896059,42.4912955854604,27.02351059241,50.8343911058925,15.1777441942995,37.2582404471899,15.1499987726759,34.9345316724754,51.2643836054906,NA
"9",44.2077462742696,23.6282551929744,38.671943207447,7.26201037970241,31.7151636709066,47.5806132233261,28.0131639225295,41.2156150302642,30.8754824680133,48.3916927335673,9.88113819885455,55.8216105255615,40.0627775781462,24.3576870614482,24.6413696345234,16.9006461410278,51.3784174663455,15.8492784519196,25.8479614425946,27.0898111686533,21.2007504676426,25.5376276780005,21.4767642212252,23.2256083338664,21.5183290647778,39.1463690774675,36.6105877568876,13.9117236489802,37.6570064776345,19.2811646449763,16.8504628770167,58.7146592461593,46.1664185287241,47.8792461822298,42.6388256948871,14.8789971172748,26.3211472453094,29.043072281706,2.43728630995604,17.0835176479807,45.8916075110271,30.4907863819876,41.1892456009483,20.0428863445739,29.6237313265481,20.0789703218745,9.85613115281606,39.0992148005784,6.41378632521094,11.1439917730303,26.0885042757212,29.6618318115779,15.9763387189273,22.048208493208,15.9434618155863,13.7028762275088,50.1501143274687,7.60909607299918,14.0441581610711,9.3954522683984,32.546581484338,43.7852542883398,28.950130886652,29.2277993240488,20.7663947718961,37.4017135102147,42.0000329904486,27.6164415152833,50.7400033419411,15.2318423729138,33.4618105294133,15.4497499021008,35.2390785261399,50.3215690232028,NA
